omosome organization","14/663","346/23239",0.12149621468303,0.650646332202964,0.629138240835522,"Cdc23/Zbtb7b/Nelfa/Ing2/Lrrk1/Vegfa/Ruvbl2/Acd/Snw1/Tinf2/Lif/Kat2b/Arid5a/Trim28",14
"GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","7/663","228/23239",0.475747648420157,0.760575026815013,0.735433077404272,"Ing2/Notch1/Wfikkn1/Snw1/Vsir/Rbpj/Ppm1a",7
"GO:0006119","oxidative phosphorylation","3/663","90/23239",0.475767960345985,0.760575026815013,0.735433077404272,"Gadd45gip1/Cox4i2/Pmpcb",3
"GO:0032755","positive regulation of interleukin-6 production","3/663","90/23239",0.475767960345985,0.760575026815013,0.735433077404272,"Tnfsf9/C1qtnf4/Arid5a",3
"GO:0055072","iron ion homeostasis","3/663","90/23239",0.475767960345985,0.760575026815013,0.735433077404272,"Sfxn4/Eif2ak1/Ndfip1",3
"GO:0002440","production of molecular mediator of immune response","10/663","332/23239",0.475817380802096,0.760575026815013,0.735433077404272,"Trp53bp1/Pou2f2/Msh6/Cd244a/Stat6/Vsir/6030468B19Rik/Arid5a/Thoc1/Ndfip1",10
"GO:0032956","regulation of actin cytoskeleton organization","10/663","332/23239",0.475817380802096,0.760575026815013,0.735433077404272,"Ppm1e/Taok2/Rac1/Cdc42ep2/Wdr1/Vil1/Id1/Tmod1/Myo1c/Fchsd2",10
"GO:0006914","autophagy","11/663","367/23239",0.476878611234941,0.760575026815013,0.735433077404272,"Htr2b/Mfsd8/Svip/Hdac6/Tbc1d17/Ubxn6/Usp30/Smcr8/Ddit3/Acbd5/Atg4b",11
"GO:0061919","process utilizing autophagic mechanism","11/663","367/23239",0.476878611234941,0.760575026815013,0.735433077404272,"Htr2b/Mfsd8/Svip/Hdac6/Tbc1d17/Ubxn6/Usp30/Smcr8/Ddit3/Acbd5/Atg4b",11
"GO:0006520","cellular amino acid metabolic process","8/663","263/23239",0.477309447329004,0.760575026815013,0.735433077404272,"Prodh/Bcat1/Comt/Gatc/Pycr1/Kmo/Txnrd1/Fars2",8
"GO:0001736","establishment of planar polarity","2/663","56/23239",0.47733390916607,0.760575026815013,0.735433077404272,"Rac1/Wdr1",2
"GO:0007588","excretion","2/663","56/23239",0.47733390916607,0.760575026815013,0.735433077404272,"Comt/Gnas",2
"GO:0048512","circadian behavior","2/663","56/23239",0.47733390916607,0.760575026815013,0.735433077404272,"Ada/Pmch",2
"GO:0051445","regulation of meiotic cell cycle","2/663","56/23239",0.47733390916607,0.760575026815013,0.735433077404272,"Lrrk1/Lif",2
"GO:0051893","regulation of focal adhesion assembly","2/663","56/23239",0.47733390916607,0.760575026815013,0.735433077404272,"Rac1/Vegfa",2
"GO:0090109","regulation of cell-substrate junction assembly","2/663","56/23239",0.47733390916607,0.760575026815013,0.735433077404272,"Rac1/Vegfa",2
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle","2/663","56/23239",0.47733390916607,0.760575026815013,0.735433077404272,"Cdc23/Lrrk1",2
"GO:0001933","negative regulation of protein phosphorylation","12/663","402/23239",0.477788952960181,0.761010617471558,0.735854268957684,"Ppm1e/C1ql4/Csk/Prkca/Prkrip1/Lrrk1/Gper1/Smcr8/Lif/Kat2b/Pbk/Pwp1",12
"GO:0009743","response to carbohydrate","6/663","194/23239",0.478715547057412,0.761190119173308,0.736027836961186,"Unc13b/Eif2b1/Prkca/Kcnb1/Ndufaf2/Gper1",6
"GO:0010212","response to ionizing radiation","4/663","125/23239",0.479646747412028,0.761190119173308,0.736027836961186,"Ticrr/Clock/Dclre1c/Rad51",4
"GO:0042177","negative regulation of protein catabolic process","4/663","125/23239",0.479646747412028,0.761190119173308,0.736027836961186,"Svip/Derl2/Pbk/Styx",4
"GO:0003002","regionalization","11/663","368/23239",0.480487154772158,0.761190119173308,0.736027836961186,"Abi1/Smarcd3/Notch1/Ptch1/Fgfr2/Rnf2/Acd/Invs/Ddit3/Pbx2/Rbpj",11
"GO:0046887","positive regulation of hormone secretion","5/663","160/23239",0.48203104999438,0.761190119173308,0.736027836961186,"Tnfsf11/Gipr/Creb1/Gper1/Lif",5
"GO:0060041","retina development in camera-type eye","5/663","160/23239",0.48203104999438,0.761190119173308,0.736027836961186,"Smarcd3/Vegfa/Pdgfb/Lif/Rpgrip1",5
"GO:0010660","regulation of muscle cell apoptotic process","3/663","91/23239",0.483066190704982,0.761190119173308,0.736027836961186,"E2f3/Apoh/Rbpj",3
"GO:0050795","regulation of behavior","3/663","91/23239",0.483066190704982,0.761190119173308,0.736027836961186,"Htr2b/Ada/Pmch",3
"GO:1901989","positive regulation of cell cycle phase transition","3/663","91/23239",0.483066190704982,0.761190119173308,0.736027836961186,"Mepce/Smarcd3/Cdk4",3
"GO:1901605","alpha-amino acid metabolic process","6/663","195/23239",0.483671577403005,0.761190119173308,0.736027836961186,"Prodh/Bcat1/Comt/Pycr1/Kmo/Txnrd1",6
"GO:2001233","regulation of apoptotic signaling pathway","12/663","404/23239",0.48468392458413,0.761190119173308,0.736027836961186,"Ing2/Erp29/Gsdme/Vegfa/Bcl2l12/Vdac2/Gper1/Plscr1/Tmem161a/Syvn1/Lgals3/Rnf34",12
"GO:0010506","regulation of autophagy","7/663","230/23239",0.484881366120958,0.761190119173308,0.736027836961186,"Htr2b/Mfsd8/Svip/Hdac6/Usp30/Smcr8/Ddit3",7
"GO:0008277","regulation of G protein-coupled receptor signaling pathway","4/663","126/23239",0.485825921435553,0.761190119173308,0.736027836961186,"Htr2b/Ada/Gipr/Gper1",4
"GO:1903322","positive regulation of protein modification by small protein conjugation or removal","4/663","126/23239",0.485825921435553,0.761190119173308,0.736027836961186,"Ube2s/Dcun1d1/Rps2/Ndfip1",4
"GO:0002719","negative regulation of cytokine production involved in immune response","1/663","23/23239",0.486262879580761,0.761190119173308,0.736027836961186,"Vsir",1
"GO:0002827","positive regulation of T-helper 1 type immune response","1/663","23/23239",0.486262879580761,0.761190119173308,0.736027836961186,"Arid5a",1
"GO:0002903","negative regulation of B cell apoptotic process","1/663","23/23239",0.486262879580761,0.761190119173308,0.736027836961186,"Ada",1
"GO:0006301","postreplication repair","1/663","23/23239",0.486262879580761,0.761190119173308,0.736027836961186,"Primpol",1
"GO:0006706","steroid catabolic process","1/663","23/23239",0.486262879580761,0.761190119173308,0.736027836961186,"Cyp27b1",1
"GO:0015721","bile acid and bile salt transport","1/663","23/23239",0.486262879580761,0.761190119173308,0.736027836961186,"Mip",1
"GO:0032800","receptor biosynthetic process","1/663","23/23239",0.486262879580761,0.761190119173308,0.736027836961186,"Hdac6",1
"GO:0032968","positive regulation of transcription elongation from RNA polymerase II promoter","1/663","23/23239",0.486262879580761,0.761190119173308,0.736027836961186,"Cdk13",1
"GO:0034383","low-density lipoprotein particle clearance","1/663","23/23239",0.486262879580761,0.761190119173308,0.736027836961186,"Csk",1
"GO:0035455","response to interferon-alpha","1/663","23/23239",0.486262879580761,0.761190119173308,0.736027836961186,"Plscr1",1
"GO:0043486","histone exchange","1/663","23/23239",0.486262879580761,0.761190119173308,0.736027836961186,"Itgb3bp",1
"GO:0043687","post-translational protein modification","1/663","23/23239",0.486262879580761,0.761190119173308,0.736027836961186,"Esco2",1
"GO:0044144","modulation of growth of symbiont involved in interaction with host","1/663","23/23239",0.486262879580761,0.761190119173308,0.736027836961186,"Lta",1
"GO:0048670","regulation of collateral sprouting","1/663","23/23239",0.486262879580761,0.761190119173308,0.736027836961186,"Omg",1
"GO:0050858","negative regulation of antigen receptor-mediated signaling pathway","1/663","23/23239",0.486262879580761,0.761190119173308,0.736027836961186,"Lgals3",1
"GO:0051788","response to misfolded protein","1/663","23/23239",0.486262879580761,0.761190119173308,0.736027836961186,"Hdac6",1
"GO:0070168","negative regulation of biomineral tissue development","1/663","23/23239",0.486262879580761,0.761190119173308,0.736027836961186,"Notch1",1
"GO:0071870","cellular response to catecholamine stimulus","1/663","23/23239",0.486262879580761,0.761190119173308,0.736027836961186,"Gnas",1
"GO:0090190","positive regulation of branching involved in ureteric bud morphogenesis","1/663","23/23239",0.486262879580761,0.761190119173308,0.736027836961186,"Vegfa",1
"GO:0097150","neuronal stem cell population maintenance","1/663","23/23239",0.486262879580761,0.761190119173308,0.736027836961186,"Mmp24",1
"GO:1900120","regulation of receptor binding","1/663","23/23239",0.486262879580761,0.761190119173308,0.736027836961186,"Ruvbl2",1
"GO:1900242","regulation of synaptic vesicle endocytosis","1/663","23/23239",0.486262879580761,0.761190119173308,0.736027836961186,"Syt11",1
"GO:1903306","negative regulation of regulated secretory pathway","1/663","23/23239",0.486262879580761,0.761190119173308,0.736027836961186,"Notch1",1
"GO:1904031","positive regulation of cyclin-dependent protein kinase activity","1/663","23/23239",0.486262879580761,0.761190119173308,0.736027836961186,"Pdgfb",1
"GO:1905523","positive regulation of macrophage migration","1/663","23/23239",0.486262879580761,0.761190119173308,0.736027836961186,"Cxcl17",1
"GO:2000637","positive regulation of gene silencing by miRNA","1/663","23/23239",0.486262879580761,0.761190119173308,0.736027836961186,"Fxr1",1
"GO:0003170","heart valve development","2/663","57/23239",0.486623809774676,0.761190119173308,0.736027836961186,"Notch1/Rbpj",2
"GO:0007164","establishment of tissue polarity","2/663","57/23239",0.486623809774676,0.761190119173308,0.736027836961186,"Rac1/Wdr1",2
"GO:0010463","mesenchymal cell proliferation","2/663","57/23239",0.486623809774676,0.761190119173308,0.736027836961186,"Vegfa/Fgfr2",2
"GO:0030968","endoplasmic reticulum unfolded protein response","2/663","57/23239",0.486623809774676,0.761190119173308,0.736027836961186,"Derl2/Ddit3",2
"GO:0042775","mitochondrial ATP synthesis coupled electron transport","2/663","57/23239",0.486623809774676,0.761190119173308,0.736027836961186,"Cox4i2/Pmpcb",2
"GO:0044773","mitotic DNA damage checkpoint","2/663","57/23239",0.486623809774676,0.761190119173308,0.736027836961186,"Taok2/Msh6",2
"GO:0070972","protein localization to endoplasmic reticulum","2/663","57/23239",0.486623809774676,0.761190119173308,0.736027836961186,"Srpr/Sgtb",2
"GO:1903902","positive regulation of viral life cycle","2/663","57/23239",0.486623809774676,0.761190119173308,0.736027836961186,"Stau1/Notch1",2
"GO:0007179","transforming growth factor beta receptor signaling pathway","5/663","161/23239",0.487487846883857,0.761972608431522,0.73678445986217,"Ing2/Wfikkn1/Snw1/Creb1/Ppm1a",5
"GO:0050821","protein stabilization","5/663","161/23239",0.487487846883857,0.761972608431522,0.73678445986217,"Zswim7/Hsp90aa1/Tmem88/Creb1/Syvn1",5
"GO:0006816","calcium ion transport","12/663","405/23239",0.488124723140817,0.762683500647849,0.737471852468978,"Htr2b/Cyp27b1/Vdr/G6pdx/Grin2d/Pdgfb/Gper1/Itpr3/Ddit3/Lgals3/Pln/Homer1",12
"GO:0008217","regulation of blood pressure","6/663","196/23239",0.488613011413142,0.763161784045359,0.737934325490707,"Plcb3/G6pdx/Manf/Pdgfb/Pmch/Gnas",6
"GO:1901653","cellular response to peptide","8/663","266/23239",0.490056259991431,0.764680680016105,0.739403012074725,"Csk/Zbtb7b/Prkca/Gper1/Rhoq/Kat2b/Myo1c/Cdk4",8
"GO:0048525","negative regulation of viral process","3/663","92/23239",0.490315661619303,0.764680680016105,0.739403012074725,"Trim14/Plscr1/Trim28",3
"GO:0061640","cytoskeleton-dependent cytokinesis","3/663","92/23239",0.490315661619303,0.764680680016105,0.739403012074725,"Mitd1/Nusap1/Rtkn",3
"GO:1901222","regulation of NIK/NF-kappaB signaling","3/663","92/23239",0.490315661619303,0.764680680016105,0.739403012074725,"Hdac7/C1qtnf4/Ppm1a",3
"GO:0018105","peptidyl-serine phosphorylation","9/663","301/23239",0.490550051919601,0.764761506323486,0.739481166547166,"Hsp90aa1/Hdac6/Prkca/Vegfa/Pdgfb/Lif/Pbk/Pwp1/Akap9",9
"GO:0043281","regulation of cysteine-type endopeptidase activity involved in apoptotic process","6/663","197/23239",0.493539224387425,0.766383463896359,0.74104950787732,"Pdcd2/Nlrc4/Vegfa/Bcl2l12/Gper1/Rnf34",6
"GO:1903522","regulation of blood circulation","7/663","232/23239",0.493969687049012,0.766383463896359,0.74104950787732,"Ada/Prkca/Pdgfb/Pmch/Ptger2/Myl2/Pln",7
"GO:0046651","lymphocyte proliferation","9/663","302/23239",0.494528477498295,0.766383463896359,0.74104950787732,"Ada/Zbtb7b/Tnfsf9/Cd79a/Cd244a/Vsir/Lgals3/Cd80/Ndfip1",9
"GO:0002696","positive regulation of leukocyte activation","13/663","442/23239",0.495092244780653,0.766383463896359,0.74104950787732,"Hsp90aa1/Ada/Tnfsf11/Bloc1s3/Zbtb7b/Trp53bp1/Tnfsf9/Msh6/Cd244a/Stat6/Vsir/Trdc/Cd80",13
"GO:0001947","heart looping","2/663","58/23239",0.49580998373166,0.766383463896359,0.74104950787732,"Notch1/Rbpj",2
"GO:0007622","rhythmic behavior","2/663","58/23239",0.49580998373166,0.766383463896359,0.74104950787732,"Ada/Pmch",2
"GO:0032663","regulation of interleukin-2 production","2/663","58/23239",0.49580998373166,0.766383463896359,0.74104950787732,"Lag3/Hdac7",2
"GO:0033209","tumor necrosis factor-mediated signaling pathway","2/663","58/23239",0.49580998373166,0.766383463896359,0.74104950787732,"Tnfsf11/Cdip1",2
"GO:0046605","regulation of centrosome cycle","2/663","58/23239",0.49580998373166,0.766383463896359,0.74104950787732,"Cep295/Kat2b",2
"GO:0046888","negative regulation of hormone secretion","3/663","93/23239",0.497514931227281,0.766383463896359,0.74104950787732,"Kcnb1/Ndufaf2/Lif",3
"GO:0071456","cellular response to hypoxia","3/663","93/23239",0.497514931227281,0.766383463896359,0.74104950787732,"Notch1/Vegfa/Rbpj",3
"GO:0099565","chemical synaptic transmission, postsynaptic","3/663","93/23239",0.497514931227281,0.766383463896359,0.74104950787732,"Unc13b/Grin2d/Mtmr2",3
"GO:0035303","regulation of dephosphorylation","5/663","163/23239",0.498339094945135,0.766383463896359,0.74104950787732,"Ppp1r27/Ppp2r5a/Cmya5/Oaz3/Mtmr2",5
"GO:0006402","mRNA catabolic process","6/663","198/23239",0.498449604448287,0.766383463896359,0.74104950787732,"Pnrc2/Vegfa/Nanos1/Angel2/Exosc9/Fxr1",6
"GO:0046677","response to antibiotic","9/663","303/23239",0.498498636467503,0.766383463896359,0.74104950787732,"Hdac6/G6pdx/Prkca/Pycr1/Pdgfb/Endog/Id1/Kcnmb1/Stat6",9
"GO:0002478","antigen processing and presentation of exogenous peptide antigen","1/663","24/23239",0.500934128324643,0.766383463896359,0.74104950787732,"Tapbp",1
"GO:0003181","atrioventricular valve morphogenesis","1/663","24/23239",0.500934128324643,0.766383463896359,0.74104950787732,"Notch1",1
"GO:0006298","mismatch repair","1/663","24/23239",0.500934128324643,0.766383463896359,0.74104950787732,"Msh6",1
"GO:0007205","protein kinase C-activating G protein-coupled receptor signaling pathway","1/663","24/23239",0.500934128324643,0.766383463896359,0.74104950787732,"Htr2b",1
"GO:0009065","glutamine family amino acid catabolic process","1/663","24/23239",0.500934128324643,0.766383463896359,0.74104950787732,"Prodh",1
"GO:0009595","detection of biotic stimulus","1/663","24/23239",0.500934128324643,0.766383463896359,0.74104950787732,"Nlrc4",1
"GO:0010575","positive regulation of vascular endothelial growth factor production","1/663","24/23239",0.500934128324643,0.766383463896359,0.74104950787732,"Cxcl17",1
"GO:0016556","mRNA modification","1/663","24/23239",0.500934128324643,0.766383463896359,0.74104950787732,"Cmtr1",1
"GO:0019320","hexose catabolic process","1/663","24/23239",0.500934128324643,0.766383463896359,0.74104950787732,"Ldha",1
"GO:0019433","triglyceride catabolic process","1/663","24/23239",0.500934128324643,0.766383463896359,0.74104950787732,"Apoh",1
"GO:0021889","olfactory bulb interneuron differentiation","1/663","24/23239",0.500934128324643,0.766383463896359,0.74104950787732,"Rac1",1
"GO:0021895","cerebral cortex neuron differentiation","1/663","24/23239",0.500934128324643,0.766383463896359,0.74104950787732,"Rac1",1
"GO:0032373","positive regulation of sterol transport","1/663","24/23239",0.500934128324643,0.766383463896359,0.74104950787732,"Ptch1",1
"GO:0032376","positive regulation of cholesterol transport","1/663","24/23239",0.500934128324643,0.766383463896359,0.74104950787732,"Ptch1",1
"GO:0032461","positive regulation of protein oligomerization","1/663","24/23239",0.500934128324643,0.766383463896359,0.74104950787732,"Hdac6",1
"GO:0032480","negative regulation of type I interferon production","1/663","24/23239",0.500934128324643,0.766383463896359,0.74104950787732,"Gpatch3",1
"GO:0032515","negative regulation of phosphoprotein phosphatase activity","1/663","24/23239",0.500934128324643,0.766383463896359,0.74104950787732,"Cmya5",1
"GO:0035384","thioester biosynthetic process","1/663","24/23239",0.500934128324643,0.766383463896359,0.74104950787732,"Acss2",1
"GO:0042430","indole-containing compound metabolic process","1/663","24/23239",0.500934128324643,0.766383463896359,0.74104950787732,"Kmo",1
"GO:0043921","modulation by host of viral transcription","1/663","24/23239",0.500934128324643,0.766383463896359,0.74104950787732,"Snw1",1
"GO:0046688","response to copper ion","1/663","24/23239",0.500934128324643,0.766383463896359,0.74104950787732,"Cyp27b1",1
"GO:0046856","phosphatidylinositol dephosphorylation","1/663","24/23239",0.500934128324643,0.766383463896359,0.74104950787732,"Mtmr2",1
"GO:0051767","nitric-oxide synthase biosynthetic process","1/663","24/23239",0.500934128324643,0.766383463896359,0.74104950787732,"Fcer2a",1
"GO:0051769","regulation of nitric-oxide synthase biosynthetic process","1/663","24/23239",0.500934128324643,0.766383463896359,0.74104950787732,"Fcer2a",1
"GO:0052312","modulation of transcription in other organism involved in symbiotic interaction","1/663","24/23239",0.500934128324643,0.766383463896359,0.74104950787732,"Snw1",1
"GO:0052472","modulation by host of symbiont transcription","1/663","24/23239",0.500934128324643,0.766383463896359,0.74104950787732,"Snw1",1
"GO:0060148","positive regulation of posttranscriptional gene silencing","1/663","24/23239",0.500934128324643,0.766383463896359,0.74104950787732,"Fxr1",1
"GO:0071616","acyl-CoA biosynthetic process","1/663","24/23239",0.500934128324643,0.766383463896359,0.74104950787732,"Acss2",1
"GO:0071869","response to catecholamine","1/663","24/23239",0.500934128324643,0.766383463896359,0.74104950787732,"Gnas",1
"GO:0072677","eosinophil migration","1/663","24/23239",0.500934128324643,0.766383463896359,0.74104950787732,"Lgals3",1
"GO:0090023","positive regulation of neutrophil chemotaxis","1/663","24/23239",0.500934128324643,0.766383463896359,0.74104950787732,"Rac1",1
"GO:1901739","regulation of myoblast fusion","1/663","24/23239",0.500934128324643,0.766383463896359,0.74104950787732,"Scgb3a1",1
"GO:1904030","negative regulation of cyclin-dependent protein kinase activity","1/663","24/23239",0.500934128324643,0.766383463896359,0.74104950787732,"Kat2b",1
"GO:1904738","vascular associated smooth muscle cell migration","1/663","24/23239",0.500934128324643,0.766383463896359,0.74104950787732,"Pdgfb",1
"GO:1904752","regulation of vascular associated smooth muscle cell migration","1/663","24/23239",0.500934128324643,0.766383463896359,0.74104950787732,"Pdgfb",1
"GO:0032943","mononuclear cell proliferation","9/663","304/23239",0.502460185167795,0.766383463896359,0.74104950787732,"Ada/Zbtb7b/Tnfsf9/Cd79a/Cd244a/Vsir/Lgals3/Cd80/Ndfip1",9
"GO:0009123","nucleoside monophosphate metabolic process","8/663","269/23239",0.502717049161399,0.766383463896359,0.74104950787732,"Ada/Gm10250/Gadd45gip1/Cox4i2/Nt5m/Ldha/Dctd/Pmpcb",8
"GO:0060485","mesenchyme development","8/663","269/23239",0.502717049161399,0.766383463896359,0.74104950787732,"Hnrnpab/Htr2b/Notch1/Vegfa/Fgfr2/Loxl3/Rbpj/Trim28",8
"GO:0060291","long-term synaptic potentiation","7/663","234/23239",0.503008615810867,0.766383463896359,0.74104950787732,"Mir328/Unc13a/Stau1/Lrrtm2/Grin2d/Creb1/Itpr3",7
"GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","4/663","129/23239",0.5041807209363,0.766383463896359,0.74104950787732,"Gper1/Ptger2/Gnas/Pln",4
"GO:0010821","regulation of mitochondrion organization","4/663","129/23239",0.5041807209363,0.766383463896359,0.74104950787732,"Hdac6/Hspa1l/Usp30/Gper1",4
"GO:0006304","DNA modification","3/663","94/23239",0.504662630165443,0.766383463896359,0.74104950787732,"Gnas/Dnmt3a/Trim28",3
"GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway","3/663","94/23239",0.504662630165443,0.766383463896359,0.74104950787732,"Htr2b/Gpr55/Gng13",3
"GO:0036473","cell death in response to oxidative stress","3/663","94/23239",0.504662630165443,0.766383463896359,0.74104950787732,"Hdac6/Pycr1/Endog",3
"GO:0051304","chromosome separation","3/663","94/23239",0.504662630165443,0.766383463896359,0.74104950787732,"Cdc23/Lrrk1/Fancm",3
"GO:0006661","phosphatidylinositol biosynthetic process","2/663","59/23239",0.504890781886573,0.766383463896359,0.74104950787732,"Htr2b/Pdgfb",2
"GO:0010812","negative regulation of cell-substrate adhesion","2/663","59/23239",0.504890781886573,0.766383463896359,0.74104950787732,"Angpt2/Notch1",2
"GO:0030837","negative regulation of actin filament polymerization","2/663","59/23239",0.504890781886573,0.766383463896359,0.74104950787732,"Vil1/Tmod1",2
"GO:0042278","purine nucleoside metabolic process","2/663","59/23239",0.504890781886573,0.766383463896359,0.74104950787732,"Ada/Rhoq",2
"GO:0045143","homologous chromosome segregation","2/663","59/23239",0.504890781886573,0.766383463896359,0.74104950787732,"Mcmdc2/Rec8",2
"GO:0050710","negative regulation of cytokine secretion","2/663","59/23239",0.504890781886573,0.766383463896359,0.74104950787732,"Syt11/Il1r2",2
"GO:0060986","endocrine hormone secretion","2/663","59/23239",0.504890781886573,0.766383463896359,0.74104950787732,"Gnas/Lif",2
"GO:0071156","regulation of cell cycle arrest","2/663","59/23239",0.504890781886573,0.766383463896359,0.74104950787732,"Gper1/Cdk4",2
"GO:1901607","alpha-amino acid biosynthetic process","2/663","59/23239",0.504890781886573,0.766383463896359,0.74104950787732,"Bcat1/Pycr1",2
"GO:1903307","positive regulation of regulated secretory pathway","2/663","59/23239",0.504890781886573,0.766383463896359,0.74104950787732,"Unc13b/Kcnb1",2
"GO:1904356","regulation of telomere maintenance via telomere lengthening","2/663","59/23239",0.504890781886573,0.766383463896359,0.74104950787732,"Acd/Tinf2",2
"GO:1904591","positive regulation of protein import","2/663","59/23239",0.504890781886573,0.766383463896359,0.74104950787732,"Hsp90aa1/Trim28",2
"GO:0042326","negative regulation of phosphorylation","13/663","445/23239",0.504945896479816,0.766383463896359,0.74104950787732,"Ppm1e/C1ql4/Csk/Ppp2r5a/Prkca/Prkrip1/Lrrk1/Gper1/Smcr8/Lif/Kat2b/Pbk/Pwp1",13
"GO:0045927","positive regulation of growth","9/663","305/23239",0.506412784618023,0.768331457719992,0.742933107840466,"Unc13a/Notch1/Derl2/Vegfa/Fgfr2/Creb1/Vil1/Exosc9/Rbpj",9
"GO:0017157","regulation of exocytosis","7/663","235/23239",0.507508347685467,0.769522863993938,0.744085130391294,"Rab26/Unc13b/Unc13a/Prkca/Kcnb1/Notch1/Doc2a",7
"GO:0015696","ammonium transport","4/663","130/23239",0.510234733314522,0.769522863993938,0.744085130391294,"Slc25a29/Ada/Syt11/Lgals3",4
"GO:0034250","positive regulation of cellular amide metabolic process","4/663","130/23239",0.510234733314522,0.769522863993938,0.744085130391294,"Rmnd1/Rps6kb2/Cdk4/Fxr1",4
"GO:0061041","regulation of wound healing","4/663","130/23239",0.510234733314522,0.769522863993938,0.744085130391294,"Prkca/Pdgfb/Vil1/Apoh",4
"GO:0007173","epidermal growth factor receptor signaling pathway","3/663","95/23239",0.511757460018219,0.769522863993938,0.744085130391294,"Vil1/Gper1/Arf4",3
"GO:0032006","regulation of TOR signaling","3/663","95/23239",0.511757460018219,0.769522863993938,0.744085130391294,"Smcr8/Seh1l/Lamtor1",3
"GO:1902882","regulation of response to oxidative stress","3/663","95/23239",0.511757460018219,0.769522863993938,0.744085130391294,"Hdac6/Pycr1/Endog",3
"GO:2001022","positive regulation of response to DNA damage stimulus","3/663","95/23239",0.511757460018219,0.769522863993938,0.744085130391294,"Plscr1/Tmem161a/Trim28",3
"GO:0006487","protein N-linked glycosylation","2/663","60/23239",0.513864733216032,0.769522863993938,0.744085130391294,"Syvn1/Dpagt1",2
"GO:0032922","circadian regulation of gene expression","2/663","60/23239",0.513864733216032,0.769522863993938,0.744085130391294,"Clock/Rorc",2
"GO:0044784","metaphase/anaphase transition of cell cycle","2/663","60/23239",0.513864733216032,0.769522863993938,0.744085130391294,"Cdc23/Lrrk1",2
"GO:0045840","positive regulation of mitotic nuclear division","2/663","60/23239",0.513864733216032,0.769522863993938,0.744085130391294,"Pdgfb/Nusap1",2
"GO:0046579","positive regulation of Ras protein signal transduction","2/663","60/23239",0.513864733216032,0.769522863993938,0.744085130391294,"Gpr55/Notch1",2
"GO:0048008","platelet-derived growth factor receptor signaling pathway","2/663","60/23239",0.513864733216032,0.769522863993938,0.744085130391294,"Vegfa/Pdgfb",2
"GO:0006221","pyrimidine nucleotide biosynthetic process","1/663","25/23239",0.515187011069453,0.769522863993938,0.744085130391294,"Dctd",1
"GO:0008340","determination of adult lifespan","1/663","25/23239",0.515187011069453,0.769522863993938,0.744085130391294,"Msh6",1
"GO:0010894","negative regulation of steroid biosynthetic process","1/663","25/23239",0.515187011069453,0.769522863993938,0.744085130391294,"Cyp27b1",1
"GO:0014048","regulation of glutamate secretion","1/663","25/23239",0.515187011069453,0.769522863993938,0.744085130391294,"Kmo",1
"GO:0014821","phasic smooth muscle contraction","1/663","25/23239",0.515187011069453,0.769522863993938,0.744085130391294,"Htr2b",1
"GO:0014829","vascular smooth muscle contraction","1/663","25/23239",0.515187011069453,0.769522863993938,0.744085130391294,"Comp",1
"GO:0030194","positive regulation of blood coagulation","1/663","25/23239",0.515187011069453,0.769522863993938,0.744085130391294,"Apoh",1
"GO:0031342","negative regulation of cell killing","1/663","25/23239",0.515187011069453,0.769522863993938,0.744085130391294,"Clec2d",1
"GO:0032692","negative regulation of interleukin-1 production","1/663","25/23239",0.515187011069453,0.769522863993938,0.744085130391294,"Il1r2",1
"GO:0033522","histone H2A ubiquitination","1/663","25/23239",0.515187011069453,0.769522863993938,0.744085130391294,"Rnf2",1
"GO:0044117","growth of symbiont in host","1/663","25/23239",0.515187011069453,0.769522863993938,0.744085130391294,"Lta",1
"GO:0045939","negative regulation of steroid metabolic process","1/663","25/23239",0.515187011069453,0.769522863993938,0.744085130391294,"Cyp27b1",1
"GO:0048148","behavioral response to cocaine","1/663","25/23239",0.515187011069453,0.769522863993938,0.744085130391294,"Homer1",1
"GO:0050832","defense response to fungus","1/663","25/23239",0.515187011069453,0.769522863993938,0.744085130391294,"Il17ra",1
"GO:0050849","negative regulation of calcium-mediated signaling","1/663","25/23239",0.515187011069453,0.769522863993938,0.744085130391294,"Cmya5",1
"GO:0050951","sensory perception of temperature stimulus","1/663","25/23239",0.515187011069453,0.769522863993938,0.744085130391294,"Mmp24",1
"GO:0050996","positive regulation of lipid catabolic process","1/663","25/23239",0.515187011069453,0.769522863993938,0.744085130391294,"Apoh",1
"GO:0061213","positive regulation of mesonephros development","1/663","25/23239",0.515187011069453,0.769522863993938,0.744085130391294,"Vegfa",1
"GO:0070129","regulation of mitochondrial translation","1/663","25/23239",0.515187011069453,0.769522863993938,0.744085130391294,"Rmnd1",1
"GO:0071425","hematopoietic stem cell proliferation","1/663","25/23239",0.515187011069453,0.769522863993938,0.744085130391294,"Pdcd2",1
"GO:0072606","interleukin-8 secretion","1/663","25/23239",0.515187011069453,0.769522863993938,0.744085130391294,"Cd244a",1
"GO:1900048","positive regulation of hemostasis","1/663","25/23239",0.515187011069453,0.769522863993938,0.744085130391294,"Apoh",1
