# Program:featureCounts v1.5.2; Command:"featureCounts" "-T" "16" "-t" "mRNA" "-f" "-O" "-g" "ID" "-p" "-B" "-C" "-a" "/gpfs/group/pipkin/hdiao/Exp337/codes_hpc/Mus_musculus.GRCm38.102.mRNA.simp.rmdup.srt.gff3" "-o" "/gpfs/group/pipkin/hdiao/Exp337/2_featureCounts/337_17_neg_mRNA.txt" "/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_17_srt_flt_neg_srt.bam" 
Geneid	Chr	Start	End	Strand	Length	/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_17_srt_flt_neg_srt.bam
Kin	2	10080624	10092806	+	12183	254
Itih2	2	10094593	10131396	-	36804	17
Itih5	2	10153571	10256529	+	102959	65
Sfmbt2	2	10370510	10595253	+	224744	1349
Prkcq	2	11172108	11301222	+	129115	16947
Pfkfb3	2	11471433	11554077	-	82645	10
Rbm17	2	11585437	11604153	-	18717	3
Gm17490	2	11625606	11626264	-	659	0
Il2ra	2	11642807	11693193	+	50387	74
Il15ra	2	11705290	11734317	+	29028	86
Fbh1	2	11742575	11777582	-	35008	7
Ankrd16	2	11777876	11790325	+	12450	414
Itga8	2	12106632	12301922	-	195291	30
Mindy3	2	12347263	12419470	-	72208	9
Pter	2	12924041	13003455	+	79415	13
C1ql3	2	13003457	13011806	-	8350	0
Rsu1	2	13076821	13271415	-	194595	23
Cubn	2	13276338	13491813	-	215476	34
Trdmt1	2	13509014	13544668	-	35655	8
Vim	2	13573927	13582826	+	8900	274
St8sia6	2	13651021	13794064	-	143044	24
Hacd1	2	13850282	14056135	-	205854	25
Stam	2	14074098	14149634	+	75537	728
Tmem236	2	14174523	14221993	+	47471	27
Mrc1	2	14229392	14332057	+	102666	17
Slc39a12	2	14388316	14494977	+	106662	8
Cacnb2	2	14604306	14987908	+	383603	41
Nsun6	2	14995131	15054884	-	59754	9
Arl5b	2	15049395	15082456	+	33062	840
Malrd1	2	15526479	16255555	+	729077	125
Plxdc2	2	16356304	16755839	+	399536	434
Nebl	2	17343909	17731043	-	387135	59
H2al2a	2	17996417	17996958	-	542	0
A930004D18Rik	2	18025193	18037737	-	12545	0
Skida1	2	18044083	18049051	-	4969	0
Mllt10	2	18055237	18212388	+	157152	4102
Dnajc1	2	18195654	18392830	-	197177	650
Commd3	2	18672384	18676231	+	3848	138
Bmi1	2	18677018	18686629	+	9612	153
Spag6	2	18699023	18750413	+	51391	4
Carlr	2	18799245	18801818	-	2574	0
Pip4k2a	2	18842255	18998126	-	155872	58
Armc3	2	19199302	19310241	+	110940	33
Msrb2	2	19371636	19394976	+	23341	115
Ptf1a	2	19445663	19447501	+	1839	0
4921504E06Rik	2	19462837	19553914	-	91078	20
Otud1	2	19657752	19660583	+	2832	52
Etl4	2	19909780	20810713	+	900934	163
Arhgap21	2	20847919	20968881	-	120963	338
Enkur	2	21180731	21205365	-	24635	1
Thnsl1	2	21205724	21215009	+	9286	20
Gpr158	2	21367542	21830547	+	463006	73
Myo3a	2	22227503	22618252	+	390750	38
Gad2	2	22622205	22693874	+	71670	12
Apbb1ip	2	22774094	22875653	+	101560	3559
Pdss1	2	22895522	22940266	+	44745	295
Abi1	2	22940073	23040241	-	100169	46
Acbd5	2	23068167	23115558	+	47392	2501
Mastl	2	23115606	23156024	-	40419	528
Yme1l1	2	23156369	23199260	+	42892	1299
Potegl	2	23207476	23267129	+	59654	114
Nxph2	2	23321246	23401973	+	80728	10
Spopl	2	23506220	23572106	-	65887	63
Hnmt	2	24002910	24049394	-	46485	3
Tbpl2	2	24071721	24096595	-	24875	3
Il1f8	2	24153161	24160519	+	7359	2
Il1f9	2	24186476	24193568	+	7093	1
Il1f6	2	24215418	24225702	+	10285	3
Il1f5	2	24276954	24283426	+	6473	1
Il1f10	2	24291196	24293820	+	2625	3
Il1rn	2	24336853	24351494	+	14642	0
Psd4	2	24367580	24414954	+	47375	3091
Pax8	2	24420560	24475599	-	55040	40
Cacna1b	2	24603887	24763152	-	159266	10
Ehmt1	2	24789928	24919614	-	129687	18
Arrdc1	2	24925352	24935252	-	9901	7
Zmynd19	2	24949792	24962075	+	12284	195
Dph7	2	24962400	24972163	+	9764	107
Mrpl41	2	24974117	24975098	-	982	0
Pnpla7	2	24976033	25054057	+	78025	3575
Nsmf	2	25054355	25062881	+	8527	131
Entpd8	2	25080322	25085716	+	5395	4
Noxa1	2	25085667	25095149	-	9483	0
Nrarp	2	25180758	25183339	+	2582	14
Tor4a	2	25192966	25196886	-	3921	9
Nelfb	2	25199712	25211489	-	11778	4
Stpg3	2	25212559	25214637	-	2079	0
Fam166a	2	25218745	25222280	+	3536	1
Tubb4b	2	25222160	25224702	-	2543	0
Slc34a3	2	25228898	25234364	-	5467	0
Rnf224	2	25234476	25236787	-	2312	0
Cysrt1	2	25238818	25242452	-	3635	0
Rnf208	2	25242929	25244262	+	1334	1
Ndor1	2	25244819	25256022	-	11204	18
Tmem203	2	25255439	25256292	+	854	27
Tprn	2	25262618	25269885	+	7268	128
Ssna1	2	25271039	25272416	-	1378	18
Anapc2	2	25272478	25285915	+	13438	985
Tmem210	2	25288145	25289187	+	1043	0
Lrrc26	2	25289915	25291180	+	1266	0
Grin1	2	25291181	25319187	-	28007	3
Man1b1	2	25332338	25352212	+	19875	611
Dpp7	2	25352290	25356359	-	4070	38
Uap1l1	2	25359889	25365682	-	5794	7
Sapcd2	2	25372321	25378213	+	5893	10
Entpd2	2	25395874	25401321	+	5448	0
Npdc1	2	25403071	25409494	+	6424	1
Fut7	2	25423267	25426374	+	3108	2
Abca2	2	25428703	25448540	+	19838	2458
Clic3	2	25456838	25458776	+	1939	5
Paxx	2	25459482	25461094	-	1613	4
Ptgds	2	25466709	25470046	-	3338	4
Lcn12	2	25490845	25493911	-	3067	0
C8g	2	25498651	25501719	-	3069	39
Fbxw5	2	25500750	25505471	+	4722	225
Traf2	2	25517982	25546940	-	28959	4
Edf1	2	25557847	25562082	+	4236	91
Mamdc4	2	25563115	25571358	-	8244	193
Phpt1	2	25573430	25575224	-	1795	9
Ajm1	2	25575416	25581757	-	6342	21
Rabl6	2	25583018	25608521	-	25504	20
Ccdc183	2	25608635	25617678	-	9044	9
Tmem141	2	25620067	25622005	-	1939	0
Fcna	2	25624666	25628030	-	3365	2
Lcn8	2	25653120	25656217	+	3098	0
Lcn5	2	25657952	25661977	+	4026	0
Lcn6	2	25676786	25681608	+	4823	1
Lcn10	2	25682726	25686081	+	3356	1
Obp2a	2	25700043	25703326	+	3284	0
Bmyc	2	25706739	25707721	+	983	4
Obp2b	2	25737009	25740097	+	3089	0
Lcn3	2	25765569	25768099	+	2531	0
Lcn11	2	25777017	25780279	+	3263	0
Gm13539	2	25782257	25786623	+	4367	0
Glt6d1	2	25793859	25815848	-	21990	11
Lcn9	2	25823153	25825537	+	2385	1
Sohlh1	2	25842995	25847248	-	4254	0
Kcnt1	2	25863734	25918273	+	54540	1
Camsap1	2	25926838	25983282	-	56445	5
Ubac1	2	25998543	26021747	-	23205	1
Nacc2	2	26055535	26122818	-	67284	7
Tmem250	2	26136814	26140521	-	3708	2
Lhx3	2	26200212	26208289	-	8078	0
Qsox2	2	26208637	26237525	-	28889	0
Ccdc187	2	26243469	26294557	-	51089	7
Gpsm1	2	26315515	26348237	+	32723	876
Dnlz	2	26348121	26352110	-	3990	5
Card9	2	26352176	26360918	-	8743	9
Snapc4	2	26362765	26380653	-	17889	17
Entr1	2	26382802	26389316	-	6515	8
Pmpca	2	26389339	26397122	+	7784	437
Inpp5e	2	26396249	26409200	-	12952	420
Sec16a	2	26409431	26445216	-	35786	21
Notch1	2	26457903	26516663	-	58761	9
Egfl7	2	26580014	26593120	+	13107	4
Gm20532	2	26586639	26635634	+	48996	93
Agpat2	2	26593057	26604332	-	11276	0
Dipk1b	2	26628457	26636497	+	8041	3
Lcn4	2	26667674	26671282	-	3609	0
Abo	2	26842503	26864979	-	22477	0
Surf6	2	26890435	26902879	-	12445	3
Med22	2	26905262	26910677	-	5416	10
Rpl7a	2	26910764	26913318	+	2555	573
Surf1	2	26913383	26916530	-	3148	74
Surf2	2	26916367	26920183	+	3817	192
Surf4	2	26920040	26933928	-	13889	31
Stkld1	2	26934047	26953496	+	19450	12
Rexo4	2	26953563	26964386	-	10824	1
Adamts13	2	26973416	27009628	+	36213	48
Cacfd1	2	27009926	27021089	+	11164	279
Slc2a6	2	27021363	27027998	-	6636	77
Gm13398	2	27037285	27040853	+	3569	1
Mymk	2	27061636	27072179	-	10544	1
Adamtsl2	2	27079379	27108981	+	29603	20
Fam163b	2	27110380	27142491	-	32112	5
Dbh	2	27165233	27183200	+	17968	0
Sardh	2	27188393	27248337	-	59945	0
Vav2	2	27262104	27427033	-	164930	15
Brd3os	2	27442324	27444221	+	1898	0
Brd3	2	27445579	27507662	-	62084	3
Wdr5	2	27515157	27536535	+	21379	723
Rxra	2	27676440	27762957	+	86518	1307
Col5a1	2	27886425	28039514	+	153090	21
Fcnb	2	28076378	28084885	-	8508	2
Olfm1	2	28192992	28230736	+	37745	1
Ppp1r26	2	28447941	28455508	+	7568	0
1700007K13Rik	2	28462001	28466332	-	4332	0
Mrps2	2	28468066	28471178	+	3113	67
Gbgt1	2	28496891	28505415	+	8525	2
Ralgds	2	28513125	28553081	+	39957	469
Cel	2	28555795	28563362	-	7568	2
Gtf3c5	2	28566311	28583279	-	16969	0
Gfi1b	2	28609450	28621982	-	12533	0
Tsc1	2	28641228	28691167	+	49940	1578
Spaca9	2	28692080	28699683	-	7604	49
Ak8	2	28700164	28813165	+	113002	83
Gtf3c4	2	28822299	28840360	-	18062	0
Ddx31	2	28840459	28905571	+	65113	795
Barhl1	2	28907679	28916668	-	8990	132
Cfap77	2	28926949	29055066	-	128118	168
Ttf1	2	29060262	29087656	+	27395	217
Setx	2	29124181	29182471	+	58291	2464
Ntng2	2	29194541	29253005	-	58465	4
Med27	2	29346819	29524793	+	177975	3952
Rapgef1	2	29619720	29740978	+	121259	11456
Gm13420	2	29744919	29751685	-	6767	631
Trub2	2	29761224	29788502	-	27279	75
Gm13547	2	29761528	29764089	+	2562	23
Coq4	2	29787493	29797935	+	10443	31
Slc27a4	2	29802634	29817522	+	14889	150
Urm1	2	29827342	29845002	+	17661	568
Cercam	2	29869164	29882840	+	13677	57
Odf2	2	29889221	29931746	+	42526	1161
Gle1	2	29935426	29960371	+	24946	682
Sptan1	2	29965560	30031451	+	65892	4307
Wdr34	2	30031546	30048881	-	17336	35
Set	2	30057378	30072577	+	15200	574
Pkn3	2	30077684	30091019	+	13336	62
Zdhhc12	2	30090944	30093648	-	2705	5
Zer1	2	30097283	30124582	-	27300	4
Tbc1d13	2	30133746	30152013	+	18268	336
Endog	2	30171493	30174069	+	2577	31
Spout1	2	30173471	30178450	-	4980	24
Kyat1	2	30185124	30205847	-	20724	7
Lrrc8a	2	30237715	30263790	+	26076	844
Gm28035	2	30240567	30282148	+	41582	1374
Phyhd1	2	30266203	30282149	+	15947	504
Gm28038	2	30281043	30301078	+	20036	257
Dolk	2	30284231	30286334	-	2104	25
Nup188	2	30286397	30344266	+	57870	833
Sh3glb2	2	30344809	30359332	-	14524	186
Miga2	2	30364233	30385521	+	21289	83
Dolpp1	2	30392254	30400529	+	8276	148
Crat	2	30400471	30415813	-	15343	88
Ptpa	2	30416039	30447806	+	31768	1113
Ier5l	2	30471537	30474219	-	2683	11
Cstad	2	30595040	30608943	+	13904	250
1700001O22Rik	2	30795301	30801707	-	6407	2
Ntmt1	2	30807826	30823033	+	15208	532
Asb6	2	30823097	30830333	-	7237	130
Prrx2	2	30834972	30881251	+	46280	68
Ptges	2	30889471	30903297	-	13827	0
Tor1b	2	30952959	30959015	+	6057	278
Tor1a	2	30960627	30967933	-	7307	41
BC005624	2	30972177	30981941	-	9765	4
Usp20	2	30982279	31023586	+	41308	511
Fnbp1	2	31026206	31142008	-	115803	70
Gpr107	2	31152316	31218775	+	66460	2201
Ncs1	2	31245823	31295989	+	50167	23
Hmcn2	2	31314415	31460738	+	146324	16
Ass1	2	31470207	31520672	+	50466	520
Fubp3	2	31572651	31617526	+	44876	321
Prdm12	2	31640037	31655795	+	15759	1
Exosc2	2	31670715	31681349	+	10635	502
Abl1	2	31688551	31804227	+	115677	2703
AL929275.1	2	31689118	31689216	+	99	33
Qrfp	2	31806166	31810580	-	4415	38
Fibcd1	2	31813290	31846005	-	32716	60
Lamc3	2	31887291	31946539	+	59249	2
Aif1l	2	31950139	31973442	+	23304	0
Nup214	2	31974436	32053975	+	79540	2179
Fam78a	2	32050055	32084669	-	34615	271
Plpp7	2	32095528	32110820	+	15293	2
Prrc2b	2	32151082	32234537	+	83456	15133
Pomt1	2	32236590	32255005	+	18416	498
Uck1	2	32255002	32260159	-	5158	49
Swi5	2	32278816	32288075	-	9260	0
Golga2	2	32287384	32307921	+	20538	705
Dnm1	2	32308471	32353338	-	44868	24
Ciz1	2	32352327	32380226	+	27900	518
1110008P14Rik	2	32377097	32381938	-	4842	87
Lcn2	2	32384633	32388252	-	3620	0
Ptges2	2	32395896	32405772	+	9877	75
Slc25a25	2	32414487	32451445	-	36959	4
Naif1	2	32450457	32456953	+	6497	25
Fam102a	2	32535333	32569756	+	34424	2709
Dpm2	2	32570858	32573579	+	2722	110
Pip5kl1	2	32575718	32583782	+	8065	17
St6galnac4	2	32587095	32599698	+	12604	249
St6galnac6	2	32599709	32620806	+	21098	114
Ak1	2	32621758	32635058	+	13301	2
Eng	2	32646595	32682669	+	36075	442
Fpgs	2	32682609	32704145	-	21537	29
Cdk9	2	32707438	32713076	-	5639	1
Sh2d3c	2	32721055	32755512	+	34458	658
6330409D20Rik	2	32732620	32741016	-	8397	193
Ttc16	2	32757026	32775633	-	18608	71
Tor2a	2	32757234	32762244	+	5011	66
Ptrh1	2	32775786	32777597	+	1812	14
Cfap157	2	32777381	32784428	-	7048	60
Stxbp1	2	32787602	32847245	-	59644	27
Fam129b	2	32876114	32925254	+	49141	6
Lrsam1	2	32925216	32961614	-	36399	0
Rpl12	2	32961559	32964496	+	2938	516
Slc2a8	2	32972990	32982082	-	9093	11
Garnl3	2	32986224	33131654	-	145431	10
Ralgps1	2	33133417	33371486	-	238070	47
Angptl2	2	33216069	33247717	+	31649	10
Zbtb34	2	33406108	33431324	-	25217	7
Zbtb43	2	33450287	33468559	-	18273	1
Lmx1b	2	33560965	33640608	-	79644	8
Mvb12b	2	33729953	33887946	-	157994	16
Pbx3	2	34171457	34373142	-	201686	27
Mapkap1	2	34406771	34624950	+	218180	2522
Gapvd1	2	34674594	34755232	-	80639	9
Hspa5	2	34771970	34777547	+	5578	1606
Rabepk	2	34777556	34799912	-	22357	271
Fbxw2	2	34805178	34826235	-	21058	351
Gm34653	2	34833007	34839728	+	6722	0
Psmd5	2	34849734	34870962	-	21229	2
Cutal	2	34874396	34892132	+	17737	5
Phf19	2	34893757	34914017	-	20261	1
Traf1	2	34941750	34961772	-	20023	11
Hc	2	34983331	35061438	-	78108	3
AI182371	2	35081861	35100689	-	18829	0
Cntrl	2	35109492	35178822	+	69331	3766
Rab14	2	35180205	35201120	-	20916	191
Gsn	2	35256380	35307892	+	51513	415
Stom	2	35313986	35336976	-	22991	11
4930568D16Rik	2	35354218	35367729	-	13512	0
4930402F06Rik	2	35375562	35397175	-	21614	1
Ggta1	2	35400179	35461449	-	61271	7
Dab2ip	2	35558266	35730994	+	172729	17
Ttll11	2	35751241	35979766	-	228526	24
Ndufa8	2	36036326	36049406	-	13081	1
Morn5	2	36049458	36079718	+	30261	9
Lhx6	2	36081953	36105408	-	23456	2
Rbm18	2	36116079	36136773	-	20695	1
Mrrf	2	36136389	36190647	+	54259	210
Ptgs1	2	36230426	36252272	+	21847	0
Olfr335	2	36301541	36302479	+	939	0
Olfr338	2	36373519	36382433	+	8915	1
Olfr339	2	36418947	36426123	+	7177	0
Olfr340	2	36452587	36453525	+	939	0
Olfr341	2	36473721	36482468	-	8748	1
Olfr342	2	36524998	36530790	+	5793	0
Olfr344	2	36566662	36576178	+	9517	0
Olfr345	2	36640041	36640976	+	936	0
Olfr346	2	36685788	36691293	+	5506	0
Olfr347	2	36731902	36737640	+	5739	0
Olfr348	2	36784276	36789998	+	5723	0
Olfr50	2	36790538	36797392	+	6855	2
Olfr3	2	36811492	36817032	-	5541	0
Olfr350	2	36846310	36851702	+	5393	1
Olfr351	2	36857539	36862660	-	5122	0
Olfr352	2	36868460	36872785	+	4326	0
Olfr353	2	36887293	36892936	-	5644	1
Olfr354	2	36905680	36916038	+	10359	1
Olfr355	2	36925190	36928897	-	3708	0
Olfr356	2	36937121	36938068	+	948	0
Olfr357	2	36993827	37001847	+	8021	2
Olfr358	2	37002163	37009335	-	7173	3
Olfr360	2	37065746	37069651	+	3906	0
Olfr361	2	37083736	37089290	-	5555	1
Olfr362	2	37101706	37117910	-	16205	3
Olfr364	2	37139322	37148585	+	9264	0
Olfr365	2	37188198	37206019	+	17822	2
Olfr366	2	37211574	37224506	+	12933	1
Olfr368	2	37326515	37332772	+	6258	2
Pdcl	2	37350074	37359332	-	9259	2
Rc3h2	2	37370069	37422903	-	52835	8
Zbtb6	2	37425500	37443171	-	17672	1
Zbtb26	2	37432168	37443121	-	10954	0
Rabgap1	2	37443279	37566454	+	123176	1515
Strbp	2	37483228	37703859	-	220632	1471
Gpr21	2	37516626	37520603	+	3978	45
Crb2	2	37776249	37799103	+	22855	3
Dennd1a	2	37798991	38287390	-	488400	57
Lhx2	2	38339281	38369733	+	30453	1
Nek6	2	38511643	38594606	+	82964	24
Psmb7	2	38588036	38644087	-	56052	2
Nr5a1	2	38692656	38714542	-	21887	1
Nr6a1	2	38723370	38927688	-	204319	48
Olfml2a	2	38931978	38963753	+	31776	4
Wdr38	2	38997476	39006168	+	8693	9
Rpl35	2	39001580	39005624	-	4045	5
Arpc5l	2	39008076	39015877	+	7802	105
Golga1	2	39016155	39065541	-	49387	8
Scai	2	39066214	39190734	-	124521	25
Ppp6c	2	39194354	39226451	-	32098	5
Lrp1b	2	40595248	42653624	-	2058377	291
Kynu	2	43555329	43682715	+	127387	8
Arhgap15	2	43748824	44395953	+	647130	61252
Gtdc1	2	44564412	44927657	-	363246	67
Zeb2	2	44983632	45117395	-	133764	9
Acvr2a	2	48814109	48903269	+	89161	839
Orc4	2	48902824	48950277	-	47454	32
Mbd5	2	48949508	49325405	+	375898	4030
Epc2	2	49451486	49551948	+	100463	4033
Kif5c	2	49619298	49774778	+	155481	193
Lypd6b	2	49787688	49948849	+	161162	957
Lypd6	2	50066429	50193569	+	127141	10
Mmadhc	2	50279881	50296801	-	16921	5
Rnd3	2	51130438	51149111	-	18674	2
Tas2r134	2	51627511	51628408	+	898	0
Rbm43	2	51924448	51935163	-	10716	0
Nmi	2	51948487	51973494	-	25008	5
Tnfaip6	2	52038009	52056686	+	18678	0
Rif1	2	52072832	52122383	+	49552	1536
Neb	2	52136647	52378474	-	241828	299
Arl5a	2	52397951	52424901	-	26951	8
Cacnb4	2	52428320	52676831	-	248512	21
Stam2	2	52691664	52742281	-	50618	6
Fmnl2	2	52857860	53133804	+	275945	34
Prpf40a	2	53134704	53191702	-	56999	7
Arl6ip6	2	53192088	53219220	+	27133	350
Rprm	2	54084093	54085552	-	1460	0
Galnt13	2	54436317	55118309	+	681993	87
Kcnj3	2	55435970	55598145	+	162176	16
Nr4a2	2	57106830	57124003	-	17174	5
Gpd2	2	57237678	57370719	+	133042	1207
Galnt5	2	57997884	58045860	+	47977	4
Ermn	2	58045113	58052864	-	7752	2
Cytip	2	58129137	58160495	-	31359	28
Acvr1c	2	58267453	58357895	-	90443	7
Acvr1	2	58446434	58567157	-	120724	7
Upp2	2	58567387	58792971	+	225585	27
Ccdc148	2	58821070	59160683	-	339614	92
Gm11099	2	58859434	58907618	+	48185	7
Pkp4	2	59160850	59355208	+	194359	5118
Dapl1	2	59484653	59505020	+	20368	139
Tanc1	2	59612042	59846149	+	234108	8167
Wdsub1	2	59852364	59882586	-	30223	455
Baz2b	2	59899363	60125697	-	226335	30
Marchf7	2	60209887	60249211	+	39325	6424
Cd302	2	60251993	60284488	-	32496	245
Ly75	2	60292103	60383303	-	91201	15
Pla2r1	2	60417543	60553308	-	135766	16
Itgb6	2	60598292	60722643	-	124352	16
Rbms1	2	60750193	60963192	-	213000	34
Tank	2	61578585	61654171	+	75587	1115
Psmd14	2	61711694	61800376	+	88683	2089
Tbr1	2	61804453	61814114	+	9662	23
Slc4a10	2	62046462	62326730	+	280269	43
Dpp4	2	62330073	62412231	-	82159	25
Gcg	2	62474530	62483650	-	9121	0
Fap	2	62500943	62574075	-	73133	5
Ifih1	2	62595798	62646211	-	50414	0
Gca	2	62664285	62694109	+	29825	21
Kcnh7	2	62693414	63184287	-	490874	62
Fign	2	63971507	64098038	-	126532	4
Grb14	2	64912476	65022782	-	110307	14
Cobll1	2	65088339	65239096	-	150758	16
Slc38a11	2	65316430	65364034	-	47605	6
Scn3a	2	65457118	65567627	-	110510	3
Scn2a	2	65620771	65767447	+	146677	26
Csrnp3	2	65845767	66031546	+	185780	16
Galnt3	2	66082766	66124994	-	42229	5
Ttc21b	2	66184327	66256617	-	72291	7
Scn1a	2	66270778	66440840	-	170063	18
Scn9a	2	66480080	66634952	-	154873	26
Scn7a	2	66673425	66784914	-	111490	19
Xirp2	2	67173834	67526615	+	352782	41
Gm21830	2	67413725	67433086	+	19362	1
B3galt1	2	67748212	68122689	+	374478	48
Stk39	2	68210445	68472268	-	261824	16
4933409G03Rik	2	68582413	68616463	+	34051	1
4932414N04Rik	2	68656486	68748467	+	91982	28
Cers6	2	68861441	69114282	+	252842	3226
Nostrin	2	69135800	69189330	+	53531	34
Spc25	2	69193895	69206194	-	12300	3
G6pc2	2	69219971	69227841	+	7871	0
Abcb11	2	69238282	69342616	-	104335	9
Dhrs9	2	69380445	69404533	+	24089	3
Lrp2	2	69424340	69586065	-	161726	4
Bbs5	2	69647171	69667571	+	20401	3
Klhl41	2	69670120	69684230	+	14111	1
Fastkd1	2	69686815	69712606	-	25792	1
Ppig	2	69722805	69754012	+	31208	1178
Ccdc173	2	69758033	69789575	-	31543	7
Phospho2	2	69789623	69797223	+	7601	112
Klhl23	2	69822370	69836651	+	14282	4
Ssb	2	69861562	69871846	+	10285	1213
Mettl5	2	69871198	69885615	-	14418	235
Ubr3	2	69897246	70024013	+	126768	2374
Myo3b	2	70039126	70429198	+	390073	191
Sp5	2	70474923	70477729	+	2807	0
Erich2	2	70508819	70540884	+	32066	4
Gad1	2	70553072	70602014	+	48943	3
Gorasp2	2	70661576	70712636	+	51061	1396
Tlk1	2	70712407	70825728	-	113322	79
Mettl8	2	70964561	71055583	-	91023	35
Dcaf17	2	71055328	71099142	+	43815	524
Cybrd1	2	71117923	71142926	+	25004	24
Dync1i2	2	71211706	71263303	+	51598	543
Slc25a12	2	71271063	71367749	-	96687	93
Hat1	2	71388958	71441622	+	52665	638
Metap1d	2	71453276	71525191	+	71916	445
Dlx1	2	71528113	71533980	+	5868	3
Dlx2	2	71543408	71546754	-	3347	0
Itga6	2	71786940	71856771	+	69832	1080
Pdk1	2	71873224	71903858	+	30635	824
Rapgef4	2	71981240	72257474	+	276235	6072
Map3k20	2	72285637	72442610	+	156974	18
Cdca7	2	72476159	72486893	+	10735	14
Sp3	2	72936427	72980446	-	44020	27
Gm11084	2	72971548	72986716	-	15169	143
Ola1	2	73092801	73214447	-	121647	13
Sp9	2	73271925	73277471	+	5547	1
Cir1	2	73283105	73312701	-	29597	5
Scrn3	2	73312601	73337818	+	25218	7
Gpr155	2	73341506	73386572	-	45067	5
Wipf1	2	73429610	73529734	-	100125	30
Chrna1	2	73563215	73580338	-	17124	0
Chn1	2	73610660	73775346	-	164687	18
Atf2	2	73816509	73892639	-	76131	43
Atp5g3	2	73908447	73911326	-	2880	0
Lnpk	2	74520291	74579379	-	59089	4
Evx2	2	74652991	74659557	-	6567	0
Hoxd13	2	74668310	74671599	+	3290	1
Hoxd12	2	74675013	74677705	+	2693	1
Hoxd11	2	74682323	74684168	+	1846	0
Hoxd10	2	74691924	74695105	+	3182	0
Hoxd9	2	74697727	74700208	+	2482	0
Hoxd8	2	74704615	74707933	+	3319	0
Hoxd3	2	74711927	74748271	+	36345	0
Hoxd4	2	74721978	74729160	+	7183	0
Gm28230	2	74726728	74747918	+	21191	0
Hoxd1	2	74762980	74765142	+	2163	0
Mtx2	2	74825803	74878431	+	52629	225
Hnrnpa3	2	75659261	75669407	+	10147	2712
Nfe2l2	2	75675513	75704641	-	29129	47
Agps	2	75832177	75931350	+	99174	1861
Ttc30b	2	75935849	75938585	-	2737	28
Ttc30a2	2	75975740	75978170	-	2431	3
Ttc30a1	2	75978247	75981967	-	3721	2
Pde11a	2	75989141	76338774	-	349634	39
Cyct	2	76353942	76360450	-	6509	3
Rbm45	2	76369984	76383768	+	13785	385
Osbpl6	2	76406538	76600647	+	194110	35
Prkra	2	76629898	76648015	-	18118	1
Pjvk	2	76648476	76658556	+	10081	0
Fkbp7	2	76663044	76673116	-	10073	1
Plekha3	2	76675281	76696828	+	21548	712
Ttn	2	76703980	76982547	-	278568	336
Ccdc141	2	77009902	77170635	-	160734	11
Sestd1	2	77180340	77280592	-	100253	21
Zfp385b	2	77410634	77817259	-	406626	43
Cwc22	2	77881159	77946375	-	65217	3
Ube2e3	2	78868124	78921293	+	53170	785
Itga4	2	79255500	79333123	+	77624	3152
Cerkl	2	79330543	79428891	-	98349	698
Neurod1	2	79452521	79456751	-	4231	0
Itprid2	2	79635352	79672966	+	37615	719
Ppp1r1c	2	79707780	79815593	+	107814	16
Pde1a	2	79834453	80129458	-	295006	25
Prdx6b	2	80292472	80295356	+	2885	14
Dnajc10	2	80315466	80354043	+	38578	246
Frzb	2	80411970	80447625	-	35656	4
Nckap1	2	80500512	80581380	-	80869	4
Dusp19	2	80617045	80631661	+	14617	30
Nup35	2	80638816	80658902	+	20087	224
Zfp804a	2	82053222	82259879	+	206658	22
Fsip2	2	82943634	83008937	+	65304	11
Zc3h15	2	83644435	83664622	+	20188	887
Itgav	2	83724397	83806916	+	82520	887
Fam171b	2	83812636	83883486	+	70851	29
Zswim2	2	83915079	83941228	-	26150	4
Gm13698	2	83955693	83958185	+	2493	16
Gm13693	2	83961503	83963995	+	2493	12
Gm13695	2	83967313	83969805	+	2493	8
Gm13696	2	83973123	83975615	+	2493	16
Gm13694	2	83978933	83981425	+	2493	19
Gm13697	2	83984743	83987235	+	2493	18
Gm13691	2	83990553	83993045	+	2493	21
Calcrl	2	84330626	84425411	-	94786	9
Tfpi	2	84432855	84476775	-	43921	6
Ctnnd1	2	84600071	84650765	-	50695	6
Gm28635	2	84601439	84678041	-	76603	10
Btbd18	2	84659546	84668780	+	9235	0
Selenoh	2	84669215	84670770	-	1556	0
Tmx2	2	84671316	84679140	-	7825	9
Med19	2	84678402	84688215	+	9814	69
Zdhhc5	2	84687970	84715180	-	27211	82
Clp1	2	84722104	84727350	-	5247	2
Ypel4	2	84734058	84738655	+	4598	6
Gm19426	2	84742169	84743655	-	1487	0
Serping1	2	84765387	84775444	-	10058	1
Ube2l6	2	84798828	84810176	+	11349	5
Smtnl1	2	84811176	84822652	-	11477	0
Timm10	2	84826997	84830213	+	3217	16
Slc43a1	2	84838850	84863594	+	24745	30
Rtn4rl2	2	84871924	84886710	-	14787	0
Slc43a3	2	84936579	84958509	+	21931	19
Prg2	2	84980461	84983632	+	3172	2
Prg3	2	84988215	84993886	+	5672	0
P2rx3	2	84998583	85037462	-	38880	14
Ssrp1	2	85037234	85047109	+	9876	625
Tnks1bp1	2	85050460	85073048	+	22589	289
Aplnr	2	85136225	85139923	+	3699	0
Lrrc55	2	85162334	85197197	-	34864	3
