# Program:featureCounts v1.5.2; Command:"featureCounts" "-T" "16" "-t" "mRNA" "-f" "-O" "-g" "ID" "-p" "-B" "-C" "-a" "/gpfs/group/pipkin/hdiao/Exp337/codes_hpc/Mus_musculus.GRCm38.102.mRNA.simp.rmdup.srt.gff3" "-o" "/gpfs/group/pipkin/hdiao/Exp337/2_featureCounts/337_8_pos_mRNA.txt" "/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_8_srt_flt_pos_srt.bam" 
Geneid	Chr	Start	End	Strand	Length	/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_8_srt_flt_pos_srt.bam
Sh3d19	3	85971109	86130526	+	159418	45
Prss48	3	85993810	86002491	-	8682	0
Rps3a1	3	86137940	86142702	-	4763	436
Lrba	3	86224680	86782692	+	558013	306
Mab21l2	3	86545581	86548283	-	2703	0
Dclk2	3	86786151	86920852	-	134702	1544
Cd1d2	3	86986551	86989780	+	3230	0
Cd1d1	3	86995834	86999441	-	3608	37
Kirrel	3	87078593	87174747	-	96155	20
Fcrls	3	87250758	87263738	-	12981	4
Cd5l	3	87357881	87371073	+	13193	2
Fcrl1	3	87376387	87402934	+	26548	10
Fcrl5	3	87435773	87500678	+	64906	21
Etv3	3	87525407	87540156	+	14750	7
ETV3L	3	87550099	87561109	+	11011	4
Arhgef11	3	87617575	87738034	+	120460	26
Lrrc71	3	87736923	87748623	-	11701	15
Pear1	3	87747890	87824306	-	76417	144
Ntrk1	3	87778244	87795162	-	16919	9
Insrr	3	87796951	87816101	+	19151	8
Sh2d2a	3	87846755	87855722	+	8968	20
Prcc	3	87858903	87885608	-	26706	736
Hdgf	3	87906321	87916132	+	9812	6
Mrpl24	3	87919506	87923672	+	4167	19
Rrnad1	3	87922601	87930583	-	7983	219
Isg20l2	3	87930314	87940686	+	10373	2
Crabp2	3	87948666	87953376	+	4711	2
Nes	3	87971093	87980451	+	9359	1
Bcan	3	87987531	88000230	-	12700	2
Hapln2	3	88022061	88027492	-	5432	1
Gpatch4	3	88043108	88055993	+	12886	11
Naxe	3	88056520	88058495	-	1976	14
Ttc24	3	88069410	88078304	-	8895	6
Iqgap3	3	88081971	88121048	+	39078	16
Mef2d	3	88142372	88172086	+	29715	31
Rhbg	3	88242874	88254709	-	11836	4
Gm38392	3	88243380	88287210	-	43831	92
Tsacc	3	88282757	88296999	-	14243	144
Cct3	3	88297116	88321767	+	24652	11
Glmp	3	88325023	88331313	+	6291	11
Tmem79	3	88328655	88336148	-	7494	19
Smg5	3	88336260	88362338	+	26079	5
Paqr6	3	88364584	88368541	+	3958	1
Bglap3	3	88368616	88372743	-	4128	3
Bglap2	3	88377736	88378699	-	964	2
Bglap	3	88383501	88384433	-	933	3
Pmf1	3	88394143	88410331	-	16189	354
Slc25a44	3	88410498	88425139	-	14642	186
Sema4a	3	88435959	88461182	-	25224	127
Lmna	3	88481148	88509956	-	28809	32
Mex3a	3	88532395	88541396	+	9002	1
Rab25	3	88542029	88548300	-	6272	13
Lamtor2	3	88549819	88553024	-	3206	22
Ubqln4	3	88553758	88569725	+	15968	4
Ssr2	3	88575876	88588419	+	12544	23
Arhgef2	3	88605966	88648052	+	42087	96
Rxfp4	3	88651898	88653142	-	1245	0
Khdc4	3	88685803	88712924	+	27122	9
Rit1	3	88716838	88731041	+	14204	12
Syt11	3	88744700	88775164	-	30465	353
Gon4l	3	88835231	88910103	+	74873	135
Msto1	3	88905107	88913999	-	8893	142
Dap3	3	88920803	88951181	-	30379	860
Ash1l	3	88950622	89079375	+	128754	46
Gm43738	3	89081939	89101099	-	19161	343
Rusc1	3	89083981	89093311	-	9331	106
Fdps	3	89093588	89101959	-	8372	265
Pklr	3	89136142	89146784	+	10643	6
Hcn3	3	89146074	89160196	-	14123	89
Clk2	3	89164795	89176921	+	12127	2
Scamp3	3	89177473	89182765	+	5293	100
Fam189b	3	89183143	89189295	+	6153	250
Gba	3	89202928	89208681	+	5754	11
Mtx1	3	89209081	89227052	-	17972	97
Thbs3	3	89215180	89226837	+	11658	1
Muc1	3	89229057	89233381	+	4325	11
Trim46	3	89234177	89246309	-	12133	88
Krtcap2	3	89245966	89249906	+	3941	2
Dpm3	3	89259358	89267077	+	7720	3
Slc50a1	3	89268246	89270570	-	2325	81
Efna1	3	89271733	89281142	-	9410	8
Efna3	3	89313899	89322965	-	9067	3
Efna4	3	89333390	89338028	-	4639	5
Adam15	3	89338542	89349996	-	11455	41
Dcst1	3	89350219	89365253	-	15035	5
Dcst2	3	89361975	89377549	+	15575	17
Zbtb7b	3	89377644	89393678	-	16035	111
Lenep	3	89400988	89402793	-	1806	20
Flad1	3	89401004	89411870	-	10867	192
Cks1b	3	89415472	89418383	-	2912	57
Shc1	3	89418443	89430027	+	11585	6
Pygo2	3	89430261	89435128	+	4868	2
Pbxip1	3	89436706	89450952	+	14247	5
Pmvk	3	89454541	89469013	+	14473	2
Kcnn3	3	89520164	89667761	+	147598	27
Adar	3	89715022	89753446	+	38425	18
Chrnb2	3	89746195	89764632	-	18438	50
Ube2q1	3	89773616	89784000	+	10385	2
She	3	89831370	89858834	+	27465	24
Il6ra	3	89864059	89913196	-	49138	537
Atp8b2	3	89939481	89963508	-	24028	896
Hax1	3	89995446	89998697	-	3252	67
Ubap2l	3	90000140	90052628	-	52489	4017
4933434E20Rik	3	90051636	90066069	+	14434	95
1700094D03Rik	3	90062796	90068347	+	5552	2
Nup210l	3	90104132	90212048	+	107917	123
Rps27	3	90212522	90213651	-	1130	51
Rab13	3	90213695	90226385	+	12691	19
Jtb	3	90231597	90235838	+	4242	2
Creb3l4	3	90237500	90243512	-	6013	1
Slc39a1	3	90248172	90253612	+	5441	1
Crtc2	3	90254163	90264125	+	9963	9
Dennd4b	3	90265185	90280669	+	15485	13
Gatad2b	3	90293178	90363407	+	70230	30
Slc27a3	3	90385239	90389927	-	4689	25
Ints3	3	90391388	90433613	-	42226	950
Npr1	3	90450591	90465866	-	15276	4
Ilf2	3	90476147	90488379	+	12233	48
Snapin	3	90488034	90491033	-	3000	66
Chtop	3	90498956	90509498	-	10543	799
S100a1	3	90511034	90514392	-	3359	7
S100a13	3	90514435	90524581	+	10147	2
S100a14	3	90526856	90528837	+	1982	1
S100a16	3	90537254	90543151	+	5898	0
S100a3	3	90584659	90602702	+	18044	5
S100a2	3	90590247	90591508	+	1262	1
Gm42674	3	90601904	90605885	+	3982	5
S100a4	3	90603771	90606045	+	2275	5
S100a5	3	90608523	90611780	+	3258	0
S100a6	3	90612882	90624181	+	11300	3
S100a7a	3	90654302	90658669	+	4368	0
S100a8	3	90668978	90670035	+	1058	0
S100a9	3	90692632	90695721	-	3090	0
Pglyrp4	3	90726906	90741517	+	14612	4
Gm5849	3	90775819	90777880	-	2062	0
S100a7l2	3	91088137	91090803	-	2667	0
Pglyrp3	3	92014583	92031582	+	17000	7
Lor	3	92080271	92083142	-	2872	0
Prr9	3	92122204	92123947	-	1744	0
Lelp1	3	92134997	92142744	-	7748	0
Sprr2a1	3	92215799	92221911	+	6113	6
Sprr2a2	3	92215920	92256724	+	40805	53
Sprr2a3	3	92285417	92291405	+	5989	10
Sprr2b	3	92316620	92318085	+	1466	1
Sprr2d	3	92339140	92340873	+	1734	0
Sprr2e	3	92352143	92353449	+	1307	0
Sprr2f	3	92365187	92366442	+	1256	0
Sprr2g	3	92373915	92375229	+	1315	2
Sprr2h	3	92385685	92387324	+	1640	0
Sprr2i	3	92407991	92409271	+	1281	0
Sprr2j	3	92418082	92419396	+	1315	0
Gm9774	3	92428032	92429423	-	1392	35
Sprr2k	3	92432582	92433925	+	1344	0
Sprr1b	3	92436809	92438789	-	1981	1
Sprr3	3	92456502	92458720	-	2219	1
Sprr1a	3	92483952	92485895	-	1944	2
Sprr4	3	92500263	92500493	-	231	0
2310046K23Rik	3	92532505	92534511	-	2007	0
Ivl	3	92570902	92573735	-	2834	0
Smcp	3	92583867	92588997	-	5131	0
2210017I01Rik	3	92604718	92607492	-	2775	1
Lce6a	3	92620081	92621660	-	1580	0
Lce1a1	3	92646535	92648307	-	1773	1
Lce1b	3	92655650	92656926	-	1277	0
Lce1a2	3	92668613	92670315	-	1703	2
Lce1c	3	92679247	92680918	+	1672	0
Lce1d	3	92685499	92687210	-	1712	0
Lce1e	3	92707401	92709074	-	1674	1
Lce1f	3	92718685	92720350	-	1666	0
Gm38119	3	92737651	92739096	-	1446	2
Lce1g	3	92750148	92752338	-	2191	0
Lce1h	3	92763215	92765065	-	1851	0
Lce1i	3	92777210	92778899	-	1690	1
Lce1j	3	92788840	92790514	-	1675	0
Lce1k	3	92806291	92807891	-	1601	0
Kprp	3	92823074	92827247	-	4174	1
Lce1l	3	92849949	92851286	-	1338	1
2310050C09Rik	3	92868359	92870216	-	1858	0
Lce3a	3	92925287	92926230	-	944	0
Lce3b	3	92932979	92934097	+	1119	0
Lce3c	3	92944486	92945733	+	1248	1
Lce3d	3	92957390	92958505	+	1116	1
Lce3e	3	92967061	92968281	+	1221	0
Lce3f	3	92992226	92993426	+	1201	1
Crct1	3	93014205	93015687	-	1483	0
Lce1m	3	93017810	93019060	-	1251	0
Tdpoz8	3	93068823	93075505	+	6683	0
Crnn	3	93144787	93149819	+	5033	1
Flg2	3	93200210	93220793	+	20584	3
Flg	3	93277568	93293686	+	16119	3
Hrnr	3	93319749	93333570	+	13822	0
Rptn	3	93393699	93399442	+	5744	1
Tchh	3	93442330	93449077	+	6748	0
Tchhl1	3	93468754	93471980	+	3227	2
S100a11	3	93520488	93526287	+	5800	3
S100a10	3	93555080	93564643	+	9564	4
Tdpoz2	3	93651542	93652686	-	1145	0
Tdpoz1	3	93669333	93676310	-	6978	1
Tdpoz6	3	93692050	93693070	-	1021	0
Gm5773	3	93773000	93774142	+	1143	1
Tdpoz4	3	93796398	93797510	+	1113	0
Tdpoz3	3	93826020	93827117	+	1098	0
Gm9117	3	93936633	93943543	-	6911	0
Tdpoz5	3	93960292	93961314	-	1023	0
Tdpoz9	3	94047981	94054885	-	6905	3
Tdpoz7	3	94071622	94072644	-	1023	0
Spopfm2	3	94174412	94178193	-	3782	1
Spopfm3	3	94196714	94199802	+	3089	0
Spopfm1	3	94264036	94266784	+	2749	0
Them4	3	94310089	94332540	+	22452	9
Them5	3	94342099	94347352	+	5254	0
C2cd4d	3	94362438	94364566	+	2129	3
Rorc	3	94372794	94398276	+	25483	22
Lingo4	3	94398517	94404501	+	5985	0
Tdrkh	3	94413273	94434668	+	21396	4
Oaz3	3	94433166	94443915	-	10750	4
Mrpl9	3	94443325	94451130	+	7806	5
Riiad1	3	94464983	94473591	-	8609	56
Celf3	3	94478295	94492198	+	13904	149
Snx27	3	94497544	94582716	-	85173	1873
Tuft1	3	94612757	94658872	-	46116	303
Selenbp2	3	94693556	94704413	+	10858	1
Cgn	3	94760069	94786515	-	26447	8
Pogz	3	94837567	94882326	+	44760	27
Psmb4	3	94884093	94886961	-	2869	82
Selenbp1	3	94933056	94944758	+	11703	6
Rfx5	3	94954075	94961561	+	7487	8
Pi4kb	3	94974731	95006843	+	32113	448
Zfp687	3	95006702	95015448	-	8747	380
Psmd4	3	95032694	95042614	-	9921	309
Pip5k1a	3	95058530	95106930	-	48401	1767
Vps72	3	95111022	95123051	+	12030	8
Tmod4	3	95124476	95129209	+	4734	29
Scnm1	3	95129536	95134011	-	4476	104
Lysmd1	3	95134088	95139518	+	5431	123
Tnfaip8l2	3	95139521	95142360	-	2840	88
Sema6c	3	95160494	95174024	+	13531	3
Gabpb2	3	95181766	95217916	-	36151	1931
Mllt11	3	95219135	95232171	-	13037	150
Cdc42se1	3	95228732	95236409	+	7678	8
Gm128	3	95236920	95241598	-	4679	1
Bnipl	3	95241271	95251193	-	9923	11
Prune1	3	95253674	95282076	-	28403	242
Mindy1	3	95282944	95296166	+	13223	26
Anxa9	3	95296096	95307176	-	11081	26
Cers2	3	95314791	95323599	+	8809	40
Setdb1	3	95323525	95357202	-	33678	1388
4930558C23Rik	3	95386461	95402841	-	16381	7
Arnt	3	95434388	95497240	+	62853	15
Ctsk	3	95499256	95509362	+	10107	1
Ctss	3	95526786	95556403	+	29618	7
Hormad1	3	95559677	95587671	+	27995	6
Golph3l	3	95588934	95619247	+	30314	2
Ensa	3	95625011	95632102	+	7092	1
Mcl1	3	95658788	95663176	+	4389	5
Adamtsl4	3	95676201	95687917	-	11717	16
Ecm1	3	95734147	95739569	-	5423	56
Tars2	3	95739976	95760206	-	20231	793
Rprd2	3	95760341	95818778	-	58438	2468
Prpf3	3	95830124	95855885	-	25762	532
Mrps21	3	95862634	95871519	-	8886	140
Ciart	3	95878503	95882251	-	3749	23
BC028528	3	95883954	95892005	-	8052	3
Aph1a	3	95893969	95898288	+	4320	1
Car14	3	95897768	95904691	-	6924	2
Anp32e	3	95929246	95947390	+	18145	6
Plekho1	3	95988429	95996001	-	7573	100
Vps45	3	95999832	96058466	-	58635	863
Otud7b	3	96104527	96161129	+	56603	18
Mtmr11	3	96162004	96171718	+	9715	107
Sf3b4	3	96172332	96177564	+	5233	6
Sv2a	3	96181151	96195521	+	14371	3
Bola1	3	96196588	96219709	-	23122	49
H2ac21	3	96219865	96220308	+	444	30
H2ac20	3	96220361	96220880	-	520	130
H2bc21	3	96221119	96223738	+	2620	1
H3c15	3	96238108	96239127	-	1020	163
H2ac19	3	96239749	96240276	-	528	227
H2ac18	3	96245497	96246082	+	586	1
H3c14	3	96246685	96248509	+	1825	2
H4c14	3	96261682	96263311	-	1630	96
H3c13	3	96268654	96269141	+	488	2
H2bc18	3	96269752	96270132	+	381	0
Fcgr1	3	96282909	96293969	-	11061	2
BC107364	3	96433788	96452306	-	18519	8
Hjv	3	96525172	96529210	+	4039	3
Txnip	3	96557957	96561883	+	3927	5
Gm16253	3	96576984	96580663	+	3680	44
Polr3gl	3	96577872	96594181	-	16310	302
Ankrd34a	3	96596636	96599775	+	3140	11
Lix1l	3	96601149	96626171	+	25023	151
Rbm8a	3	96629933	96633791	+	3859	3
Pex11b	3	96635430	96645366	+	9937	4
Gm42957	3	96635474	96653101	+	17628	4
Itga10	3	96645584	96664519	+	18936	5
Ankrd35	3	96670131	96691032	+	20902	5
Pias3	3	96696384	96706070	+	9687	16
Nudt17	3	96706067	96708562	-	2496	4
Polr3c	3	96711490	96727628	-	16139	542
Rnf115	3	96727664	96791638	+	63975	38
Cd160	3	96798763	96829351	-	30589	329
Pdzk1	3	96829284	96870926	+	41643	299
Gpr89	3	96868281	96905346	-	37066	619
Gja5	3	96904693	97077416	+	172724	45
Gja8	3	96913566	96926020	-	12455	1
Acp6	3	97158777	97176574	+	17798	5
Bcl9	3	97203662	97227364	-	23703	284
Olfr1402	3	97407450	97422020	-	14571	4
Chd1l	3	97560742	97610203	-	49462	1207
Fmo5	3	97628804	97655282	+	26479	8
Prkab2	3	97658193	97673812	+	15620	5
Gm17651	3	97673031	97674694	-	1664	2
Pde4dip	3	97689824	97888707	-	198884	515
Sec22b	3	97901190	97923276	+	22087	6
Notch2	3	98013538	98150361	+	136824	33
Adam30	3	98160630	98164169	+	3540	0
Reg4	3	98222156	98236748	+	14593	1
Hmgcs2	3	98280435	98310738	+	30304	14
Phgdh	3	98313170	98339990	-	26821	1004
Zfp697	3	98382481	98431951	+	49471	9
Gm4450	3	98445675	98457126	-	11452	1
Hsd3b4	3	98499071	98510514	-	11444	3
Gm10681	3	98552542	98588807	-	36266	17
Hsd3b5	3	98618634	98630252	-	11619	6
Hsd3b2	3	98709255	98724543	-	15289	4
Hsd3b3	3	98741523	98763127	-	21605	14
Hsd3b6	3	98805504	98814443	-	8940	2
Hsd3b1	3	98852194	98859794	-	7601	0
Hao2	3	98874521	98893239	-	18719	5
Wars2	3	99141068	99239186	+	98119	22
Tbx15	3	99240381	99354259	+	113879	18
Spag17	3	99885417	100143322	+	257906	294
Wdr3	3	100138180	100162407	-	24228	602
Gdap2	3	100162381	100206981	+	44601	13
Tent5c	3	100468057	100489324	-	21268	125
Man1a2	3	100562208	100685503	-	123296	4510
Vtcn1	3	100825459	100896922	+	71464	18
Trim45	3	100922202	100936920	+	14719	36
Ttf2	3	100938860	100969663	-	30804	849
Cd101	3	100993529	101029556	-	36028	221
Ptgfrn	3	101040232	101110278	-	70047	284
Cd2	3	101275899	101287939	-	12041	1086
Igsf3	3	101377083	101463059	+	85977	36
Atp1a1	3	101576219	101604684	-	28466	931
Mab21l3	3	101813076	101848959	-	35884	13
Slc22a15	3	101855776	101924449	-	68674	264
Nhlh2	3	102010076	102015492	+	5417	2
Casq2	3	102086415	102146514	+	60100	13
Vangl1	3	102153583	102204693	-	51111	10
Ngf	3	102469919	102521013	+	51095	7
Tspan2	3	102734529	102801513	+	66985	18
Tshb	3	102777398	102782718	-	5321	2
Sycp1	3	102818499	102936100	-	117602	41
Nr1h5	3	102939658	102964133	-	24476	2
Sike1	3	102995708	103008459	+	12752	3
Csde1	3	103020426	103058186	+	37761	11
Nras	3	103058285	103067914	+	9630	2
Ampd1	3	103074014	103099720	+	25707	6
Dennd2c	3	103102604	103169769	+	67166	9
Bcas2	3	103171655	103179166	+	7512	1
Trim33	3	103279293	103358775	+	79483	28
Syt6	3	103575231	103645569	+	70339	35
Atg4a	3	103643954	141164270	-	37520317	109140
Olfml3	3	103731665	103738001	-	6337	68
Gm10964	3	103739366	103746376	+	7011	516
Hipk1	3	103739815	103791563	-	51749	2621
Dclre1b	3	103800605	103809444	-	8840	154
Ap4b1	3	103809520	103822025	+	12506	7
Gm43064	3	103809573	103838648	+	29076	11
Bcl2l15	3	103832601	103854618	+	22018	16
Ptpn22	3	103859795	103912247	+	52453	43
Rsbn1	3	103914120	103966636	+	52517	132
Phtf1	3	103968110	104024598	+	56489	179
Magi3	3	104013259	104220374	-	207116	2321
Lrig2	3	104396418	104511856	-	115439	1270
Slc16a1	3	104638668	104658462	+	19795	7
Tafa3	3	104767406	104777547	-	10142	16
Ppm1j	3	104781056	104786018	+	4963	6
Rhoc	3	104788375	104794459	+	6085	82
Mov10	3	104794836	104818563	-	23728	735
Capza1	3	104822779	104864505	-	41727	3096
St7l	3	104864503	104930064	+	65562	33
Wnt2b	3	104945272	104961921	-	16650	2
Cttnbp2nl	3	105001915	105053146	-	51232	25
4930564D02Rik	3	105066844	105078806	+	11963	1
Kcnd3	3	105452330	105674002	+	221673	69
Ddx20	3	105678270	105687574	-	9305	176
Inka2	3	105704599	105720842	+	16244	43
Rap1a	3	105727267	105801336	-	74070	7833
Adora3	3	105870858	105908926	+	38069	48
Tmigd3	3	105870907	105924042	+	53136	57
I830077J02Rik	3	105924358	105932664	-	8307	6
Atp5pb	3	105942698	105960099	-	17402	428
Wdr77	3	105959369	105970037	+	10669	4
Ovgp1	3	105973711	105987423	+	13713	5
Pifo	3	105996957	106014646	-	17690	9
Chil5	3	106016919	106032814	-	15896	7
Chia1	3	106113229	106132120	+	18892	6
Chil3	3	106147554	106167564	-	20011	7
Chil4	3	106201490	106219507	-	18018	12
Chil6	3	106387384	106406182	-	18799	17
Dennd2d	3	106482431	106503030	+	20600	1169
Cept1	3	106502260	106547802	-	45543	3158
Dram2	3	106547798	106575890	+	28093	14
Lrif1	3	106684987	106736577	+	51591	115
Cd53	3	106759921	106790149	-	30229	3218
Olfr266	3	106820485	106826287	-	5803	2
Kcna3	3	107036169	107038070	+	1902	24
Kcna2	3	107101146	107115005	+	13860	2
Kcna10	3	107183056	107195721	+	12666	3
Cym	3	107211293	107221732	-	10440	1
A630076J17Rik	3	107230614	107234723	+	4110	2
Prok1	3	107232797	107239707	-	6911	4
Lamtor5	3	107278858	107284082	+	5225	19
Slc16a4	3	107291230	107312115	+	20886	919
Rbm15	3	107325421	107333673	-	8253	801
Kcnc4	3	107438303	107459552	-	21250	3
Slc6a17	3	107467543	107518018	-	50476	10
Ubl4b	3	107553687	107555073	-	1387	0
Alx3	3	107595031	107605776	+	10746	1
Strip1	3	107612532	107631694	-	19163	267
Gm10961	3	107631322	107633090	+	1769	8
Ahcyl1	3	107663118	107696560	-	33443	1638
Csf1	3	107741048	107760469	-	19422	46
Eps8l3	3	107877229	107892900	+	15672	1
Gstm5	3	107895821	107898686	+	2866	0
Gstm7	3	107926334	107931817	-	5484	4
Gstm6	3	107938847	107943749	-	4903	0
Gstm3	3	107963696	107969283	-	5588	0
Gstm2	3	107981702	107986453	-	4752	2
Gstm1	3	108012255	108017973	-	5719	4
Gstm4	3	108040408	108044894	-	4487	13
Ampd2	3	108074062	108086651	-	12590	466
Gnat2	3	108092789	108101432	+	8644	17
Gnai3	3	108107280	108146146	-	38867	1570
Gpr61	3	108148321	108154882	-	6562	3
Amigo1	3	108186335	108192286	+	5952	19
Cyb561d1	3	108195687	108200834	-	5148	78
Atxn7l2	3	108202222	108210934	-	8713	175
Sypl2	3	108211472	108226648	-	15177	5
Psma5	3	108256926	108279974	+	23049	3
Sort1	3	108284082	108361511	+	77430	36
Mybphl	3	108364911	108380057	+	15147	22
Psrc1	3	108383839	108388231	+	4393	3
Celsr2	3	108390851	108415552	-	24702	115
Sars	3	108424865	108445209	-	20345	814
5330417C22Rik	3	108455694	108536536	-	80843	35
1700013F07Rik	3	108537541	108544723	+	7183	10
Tmem167b	3	108556425	108562466	-	6042	59
Taf13	3	108571699	108583222	+	11524	3
Wdr47	3	108591279	108645719	+	54441	13
Clcc1	3	108653913	108678840	+	24928	81
Gpsm2	3	108678638	108722309	-	43672	410
Aknad1	3	108739658	108782309	+	42652	14
Stxbp3	3	108793176	108840526	-	47351	1250
Fndc7	3	108853678	108890008	-	36331	33
Prpf38b	3	108902805	108911727	-	8923	1281
Henmt1	3	108940059	108960774	+	20716	27
Fam102b	3	108970997	109027607	-	56611	741
Slc25a54	3	109080469	109116687	+	36219	11
Slc25a24	3	109123149	109168457	+	45309	15
Vav3	3	109340653	109685698	+	345046	101
Ntng1	3	109780040	110144011	-	363972	87
Prmt6	3	110246109	110250998	-	4890	66
Amy2a5	3	113247178	113258837	-	11660	0
Amy2a4	3	113279843	113291449	-	11607	2
Amy2a3	3	113312455	113324052	-	11598	4
Amy2a2	3	113345055	113356658	-	11604	4
Amy2a1	3	113529403	113532428	-	3026	0
Amy1	3	113555710	113606699	-	50990	446
Rnpc3	3	113605067	113630149	-	25083	619
Col11a1	3	114030540	114220718	+	190179	45
Olfm3	3	114904078	115125722	+	221645	53
S1pr1	3	115710433	115715072	-	4640	366
Dph5	3	115887837	115934361	+	46525	48
Slc30a7	3	115938973	116007406	-	68434	3139
Extl2	3	116007462	116029017	+	21556	2
Vcam1	3	116109949	116129688	-	19740	11
Gpr88	3	116249654	116253503	-	3850	0
Cdc14a	3	116272553	116428745	-	156193	2323
Rtca	3	116488963	116508208	-	19246	257
Dbt	3	116513070	116549981	+	36912	15
Lrrc39	3	116562978	116583134	+	20157	204
Trmt13	3	116581093	116614587	-	33495	416
Sass6	3	116594982	116631004	+	36023	88
Mfsd14a	3	116631164	116662677	-	31514	1033
Gm43191	3	116641902	116681260	-	39359	1113
Slc35a3	3	116669470	116712831	-	43362	1190
Agl	3	116739999	116808166	-	68168	530
Frrs1	3	116859464	116908177	+	48714	18
Palmd	3	116918258	116968987	-	50730	11
4930455H04Rik	3	116968267	116984406	+	16140	3
Plppr4	3	117319139	117360876	-	41738	9
Plppr5	3	117485084	117689507	+	204424	41
Snx7	3	117781647	117868936	-	87290	6
Dpyd	3	118562129	119432924	+	870796	168
Ptbp2	3	119718742	119783804	-	65063	3694
Rwdd3	3	121155398	121171695	-	16298	65
Tlcd4	3	121201761	121283098	-	81338	40
Alg14	3	121291773	121363094	+	71322	22
Cnn3	3	121426497	121458207	+	31711	8
Slc44a3	3	121459528	121532404	-	72877	21
4930432M17Rik	3	121670762	121682982	+	12221	1
F3	3	121723537	121735048	+	11512	8
Abcd3	3	121758774	121815302	-	56529	982
Arhgap29	3	121952541	122016753	+	64213	13
Abca4	3	122044443	122180061	+	135619	31
Gclm	3	122245557	122270732	+	25176	5
Dnttip2	3	122274388	122285271	+	10884	2
Bcar3	3	122419778	122530191	+	110414	32
Fnbp1l	3	122538719	122619715	-	80997	39
Pde5a	3	122728947	122859374	+	130428	36
Fabp2	3	122895072	122899506	+	4435	1
Gm10959	3	122913070	122919360	-	6291	7
1810037I17Rik	3	122924203	122926184	+	1982	8
Usp53	3	122931493	122984510	-	53018	942
Myoz2	3	123006206	123035015	-	28810	11
Synpo2	3	123076519	123236147	-	159629	46
Sec24d	3	123267455	123365641	+	98187	70
Mettl14	3	123368297	123386108	-	17812	366
Prss12	3	123446913	123506597	+	59685	72
Ndst3	3	123526166	123690853	-	164688	26
Tram1l1	3	124320855	124324743	+	3889	0
1700006A11Rik	3	124400989	124426040	-	25052	3
1700003H04Rik	3	124556352	124581101	-	24750	4
Ndst4	3	125404076	125728899	+	324824	56
Ugt8a	3	125865271	125938619	-	73349	16
Arsj	3	126363684	126440375	+	76692	14
Camk2d	3	126596951	126846326	+	249376	75
Ank2	3	126921612	127499350	-	577739	112
Larp7	3	127536714	127553349	-	16636	187
Zgrf1	3	127553489	127618023	+	64535	13
Neurog2	3	127633135	127635631	+	2497	0
Alpk1	3	127670310	127780527	-	110218	262
Tifa	3	127789805	127798389	+	8585	0
Ap1ar	3	127807007	127837523	-	30517	842
Fam241a	3	127869058	127896324	-	27267	2300
Pitx2	3	129199878	129219591	+	19714	6
Enpep	3	129269175	129332720	-	63546	10
Elovl6	3	129532355	129638495	+	106141	42
Egf	3	129677565	129755316	-	77752	126
Lrit3	3	129787881	129804030	-	16150	8
Rrh	3	129804408	129822587	-	18180	101
Gar1	3	129824912	129831396	-	6485	225
Cfi	3	129835884	129875332	+	39449	24
Pla2g12a	3	129878606	129895825	+	17220	2
Casp6	3	129901425	129914103	+	12679	14
Mcub	3	129914960	129970206	-	55247	228
Sec24b	3	129982759	130060907	-	78149	3066
Col25a1	3	130180891	130599877	+	418987	95
Etnppl	3	130617448	130637521	+	20074	8
Ostc	3	130695912	130709444	-	13533	98
Rpl34	3	130726831	130730398	-	3568	190
Lef1	3	131110471	131224356	+	113886	63
Hadh	3	131233419	131272101	-	38683	252
Cyp2u1	3	131288441	131303224	-	14784	8
Sgms2	3	131318985	131490479	-	171495	13
Papss1	3	131564768	131643671	+	78904	33
Dkk2	3	132085292	132180304	+	95013	22
Gimd1	3	132629820	132645351	+	15532	6
Aimp1	3	132660481	132684370	-	23890	411
Tbck	3	132684144	132841688	+	157545	33
Npnt	3	132881745	132950291	-	68547	19
Gstcd	3	132981752	133092033	-	110282	2791
Ints12	3	133091840	133110988	+	19149	3
Arhgef38	3	133112278	133234949	-	122672	38
Ppa2	3	133310110	133378235	+	68126	18
Tet2	3	133463679	133545139	-	81461	3289
Cxxc4	3	134236491	134262161	+	25671	10
Tacr3	3	134829007	134934579	+	105573	28
Cenpe	3	135212537	135273611	+	61075	14
Bdh2	3	135281221	135304426	+	23206	2
Slc9b2	3	135307700	135345387	+	37688	15
Slc9b1	3	135348029	135397827	+	49799	66
Cisd2	3	135406412	135423925	-	17514	648
Ube2d3	3	135438149	135468198	+	30050	25
Manba	3	135485611	135571404	+	85794	33
Nfkb1	3	135584655	135691546	-	106892	12892
Slc39a8	3	135825279	135888572	+	63294	15
Bank1	3	136053363	136326066	-	272704	163
Ppp3ca	3	136670124	136937727	+	267604	65
Emcn	3	137341067	137432185	+	91119	24
Ddit4l	3	137623672	137628333	+	4662	1
Gm21962	3	137671524	137672540	+	1017	1
H2az1	3	137864487	137866922	+	2436	10
Dnajb14	3	137867675	137916557	+	48883	11
Dapp1	3	137931007	137981545	-	50539	1162
Gm5105	3	138048761	138067388	-	18628	4
1110002E22Rik	3	138065052	138081506	+	16455	10
Mttp	3	138089854	138143388	-	53535	138
Trmt10a	3	138143448	138159821	+	16374	12
